Customer_ID,Customer_Name,Month,Dish_Ordered,Quantity_Ordered,Order_Time,Payment_Method,Month_Num,Day,Order_Date,Dish_Name,Ingredients_List,is_holiday,Weekday,Week,Num_Ingredients,Dish_Price,Total_Value
5418,Meera Iyer,April,Omlet,4,Night,Card,4,21,2022-04-21,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Thursday,16,7,196,784
5418,Meera Iyer,April,Omlet,4,Night,Card,4,21,2022-04-21,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Thursday,16,7,196,784
4093,Arvind Das,December,Chilly Chicken,3,Morning,Cash,12,25,2022-12-25,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",1,Sunday,51,11,201,603
4093,Arvind Das,December,Chilly Chicken,3,Morning,Cash,12,25,2022-12-25,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",1,Sunday,51,11,201,603
4354,Sunita Sen,July,Chicken Fry,4,Night,UPI,7,27,2022-07-27,Chicken Fry,"['chicken', 'flour', 'egg', 'spices', 'oil', 'salt', 'garlic', 'ginger', 'lemon juice']",0,Wednesday,30,9,100,400
6989,Arvind Das,November,Cylon/Kerala Parota,2,Morning,Card,11,13,2022-11-13,Cylon/Kerala Parota,"['maida', 'egg', 'milk', 'ghee', 'salt', 'water', 'oil', 'sugar']",0,Sunday,45,8,210,420
9662,Arvind Das,March,Poori Bajji,2,Evening,Wallet,3,14,2022-03-14,Poori Bajji,"['wheat flour', 'water', 'salt', 'potato', 'turmeric', 'curry leaves', 'oil', 'green chili', 'mustard seeds', 'spices']",0,Monday,11,10,97,194
7246,Sunita Sen,January,Kabab Half,5,Evening,UPI,1,10,2022-01-10,Kabab Half,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Monday,2,8,130,650
6520,Soham Bose,October,Egg Noodles,1,Afternoon,UPI,10,28,2022-10-28,Egg Noodles,"['noodles', 'egg', 'soy sauce', 'garlic', 'onion', 'capsicum', 'oil', 'green onion', 'salt', 'ginger']",0,Friday,43,10,237,237
8064,Arvind Das,July,Chicken Curry,5,Evening,Cash,7,9,2022-07-09,Chicken Curry,"['chicken', 'onion', 'tomato', 'garlic', 'ginger', 'spices', 'oil', 'salt', 'coriander']",0,Saturday,27,9,114,570
7445,Arvind Das,August,Gobi Manchurian,5,Morning,Card,8,16,2022-08-16,Gobi Manchurian,"['cauliflower', 'soy sauce', 'garlic', 'ginger', 'corn flour', 'capsicum', 'onion', 'oil', 'green onion', 'spices']",0,Tuesday,33,10,163,815
5736,Rajesh Gupta,February,Omlet,2,Night,Wallet,2,2,2022-02-02,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Wednesday,5,7,196,392
5736,Rajesh Gupta,February,Omlet,2,Night,Wallet,2,2,2022-02-02,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Wednesday,5,7,196,392
8398,Meera Iyer,December,Kashmiri Aloo Dum,5,Evening,Wallet,12,12,2022-12-12,Kashmiri Aloo Dum,"['potato', 'yogurt', 'spices', 'dry fruits', 'oil', 'tomato', 'ginger', 'salt']",0,Monday,50,8,186,930
7218,Meera Iyer,June,Chicken Fried Rice,4,Afternoon,Card,6,13,2022-06-13,Chicken Fried Rice,"['rice', 'chicken', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Monday,24,11,100,400
7565,Priya Sharma,April,Chicken Noodles,2,Morning,UPI,4,4,2022-04-04,Chicken Noodles,"['noodles', 'chicken', 'soy sauce', 'garlic', 'onion', 'capsicum', 'oil', 'green onion', 'salt', 'ginger']",0,Monday,14,10,231,462
6477,Rajesh Gupta,November,Chicken Noodles,4,Afternoon,Card,11,28,2022-11-28,Chicken Noodles,"['noodles', 'chicken', 'soy sauce', 'garlic', 'onion', 'capsicum', 'oil', 'green onion', 'salt', 'ginger']",0,Monday,48,10,231,924
1861,Priya Sharma,December,Chicken Pepper Masala,4,Morning,UPI,12,24,2022-12-24,Chicken Pepper Masala,"['chicken', 'black pepper', 'garlic', 'onion', 'spices', 'oil', 'salt', 'green chili']",0,Saturday,51,8,209,836
3088,Soham Bose,July,Set Dosa,4,Night,Wallet,7,23,2022-07-23,Set Dosa,"['rice', 'urad dal', 'fenugreek seeds', 'salt', 'water', 'oil']",0,Saturday,29,6,117,468
3902,Meera Iyer,July,Onion Dosa,5,Afternoon,Card,7,10,2022-07-10,Onion Dosa,"['rice', 'urad dal', 'salt', 'onion', 'coriander', 'oil', 'green chili', 'water']",1,Sunday,27,8,151,755
7410,Priya Sharma,April,Jeera Rice,4,Evening,UPI,4,7,2022-04-07,Jeera Rice,"['rice', 'cumin seeds', 'ghee', 'salt', 'water', 'bay leaf', 'cloves']",0,Thursday,14,7,134,536
1004,Meera Iyer,May,Egg Fried Rice,3,Morning,Wallet,5,9,2022-05-09,Egg Fried Rice,"['rice', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",1,Monday,19,10,143,429
9809,Priya Sharma,August,Kashmiri Aloo Dum,2,Night,Cash,8,9,2022-08-09,Kashmiri Aloo Dum,"['potato', 'yogurt', 'spices', 'dry fruits', 'oil', 'tomato', 'ginger', 'salt']",1,Tuesday,32,8,186,372
2025,Meera Iyer,January,Plain Rice,1,Afternoon,Wallet,1,8,2022-01-08,Plain Rice,"['rice', 'water', 'salt']",0,Saturday,1,3,138,138
9304,Arvind Das,April,Paneer Butter Masala,2,Afternoon,Wallet,4,1,2022-04-01,Paneer Butter Masala,"['paneer', 'butter', 'tomato', 'cream', 'spices', 'garlic', 'ginger', 'salt', 'sugar']",0,Friday,13,9,130,260
5630,Meera Iyer,October,Paneer Manchurian,4,Night,Cash,10,10,2022-10-10,Paneer Manchurian,"['paneer', 'soy sauce', 'garlic', 'corn flour', 'capsicum', 'onion', 'oil', 'ginger', 'green onion', 'spices']",0,Monday,41,10,167,668
5650,Rajesh Gupta,March,Roti,5,Evening,Wallet,3,10,2022-03-10,Roti,"['wheat flour', 'water', 'salt', 'oil', 'ghee', 'sugar']",0,Thursday,10,6,214,1070
1631,Rajesh Gupta,October,Set Dosa,4,Morning,Wallet,10,9,2022-10-09,Set Dosa,"['rice', 'urad dal', 'fenugreek seeds', 'salt', 'water', 'oil']",1,Sunday,40,6,117,468
6766,Rajesh Gupta,September,Katla,3,Night,UPI,9,7,2022-09-07,Katla,"['fish', 'mustard oil', 'spices', 'onion', 'tomato', 'garlic', 'ginger', 'salt']",0,Wednesday,36,8,88,264
6288,Priya Sharma,January,Chicken Curry,5,Evening,Card,1,17,2022-01-17,Chicken Curry,"['chicken', 'onion', 'tomato', 'garlic', 'ginger', 'spices', 'oil', 'salt', 'coriander']",0,Monday,3,9,114,570
8323,Arvind Das,December,Masala Dosa,5,Morning,UPI,12,23,2022-12-23,Masala Dosa,"['rice', 'urad dal', 'salt', 'potato', 'onion', 'green chili', 'turmeric', 'oil', 'mustard seeds', 'curry leaves', 'water']",0,Friday,51,11,93,465
1633,Sunita Sen,April,Chicken Fried Rice,1,Morning,Cash,4,12,2022-04-12,Chicken Fried Rice,"['rice', 'chicken', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Tuesday,15,11,100,100
4322,Anirban Roy,September,Chilly Chicken,2,Afternoon,Cash,9,20,2022-09-20,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",0,Tuesday,38,11,201,402
4322,Anirban Roy,September,Chilly Chicken,2,Afternoon,Cash,9,20,2022-09-20,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",0,Tuesday,38,11,201,402
8030,Rajesh Gupta,April,Butter Dhal Fry,5,Night,Card,4,27,2022-04-27,Butter Dhal Fry,"['dal', 'butter', 'garlic', 'curry leaves', 'oil', 'cumin seeds', 'tomato', 'onion', 'turmeric', 'salt', 'green chili']",0,Wednesday,17,11,139,695
4501,Rajesh Gupta,September,Chicken Curry,2,Evening,Wallet,9,18,2022-09-18,Chicken Curry,"['chicken', 'onion', 'tomato', 'garlic', 'ginger', 'spices', 'oil', 'salt', 'coriander']",0,Sunday,37,9,114,228
4645,Priya Sharma,December,Aloo Mutter/Aloo Gobi,1,Evening,Card,12,7,2022-12-07,Aloo Mutter/Aloo Gobi,"['potato', 'peas', 'cauliflower', 'spices', 'tomato', 'onion', 'oil', 'garlic', 'ginger', 'salt']",0,Wednesday,49,10,171,171
3841,Arvind Das,April,Green Peas Masala,1,Evening,Wallet,4,13,2022-04-13,Green Peas Masala,"['green peas', 'tomato', 'onion', 'spices', 'oil', 'garlic', 'ginger', 'salt', 'cream']",0,Wednesday,15,9,243,243
9139,Soham Bose,August,Chicken Curry,5,Morning,Wallet,8,14,2022-08-14,Chicken Curry,"['chicken', 'onion', 'tomato', 'garlic', 'ginger', 'spices', 'oil', 'salt', 'coriander']",0,Sunday,32,9,114,570
3776,Rajesh Gupta,February,Kabab Half,2,Morning,Cash,2,6,2022-02-06,Kabab Half,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Sunday,5,8,130,260
6179,Rajesh Gupta,August,Butter Dhal Fry,2,Morning,UPI,8,14,2022-08-14,Butter Dhal Fry,"['dal', 'butter', 'garlic', 'curry leaves', 'oil', 'cumin seeds', 'tomato', 'onion', 'turmeric', 'salt', 'green chili']",0,Sunday,32,11,139,278
1762,Soham Bose,August,Kabab Full,4,Night,Wallet,8,13,2022-08-13,Kabab Full,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Saturday,32,8,101,404
8701,Rajesh Gupta,August,Poori Bajji,2,Evening,UPI,8,6,2022-08-06,Poori Bajji,"['wheat flour', 'water', 'salt', 'potato', 'turmeric', 'curry leaves', 'oil', 'green chili', 'mustard seeds', 'spices']",0,Saturday,31,10,97,194
9088,Sunita Sen,August,Paneer Manchurian,5,Morning,UPI,8,20,2022-08-20,Paneer Manchurian,"['paneer', 'soy sauce', 'garlic', 'corn flour', 'capsicum', 'onion', 'oil', 'ginger', 'green onion', 'spices']",0,Saturday,33,10,167,835
9071,Soham Bose,March,Egg Burji,2,Afternoon,Wallet,3,4,2022-03-04,Egg Burji,"['egg', 'onion', 'tomato', 'green chili', 'oil', 'salt', 'spices', 'coriander']",0,Friday,9,8,81,162
3102,Soham Bose,October,Jeera Rice,2,Night,UPI,10,11,2022-10-11,Jeera Rice,"['rice', 'cumin seeds', 'ghee', 'salt', 'water', 'bay leaf', 'cloves']",0,Tuesday,41,7,134,268
1341,Anirban Roy,May,Poori Bajji,3,Morning,Card,5,24,2022-05-24,Poori Bajji,"['wheat flour', 'water', 'salt', 'potato', 'turmeric', 'curry leaves', 'oil', 'green chili', 'mustard seeds', 'spices']",0,Tuesday,21,10,97,291
9214,Anirban Roy,February,Chilly Chicken,3,Morning,Card,2,23,2022-02-23,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",0,Wednesday,8,11,201,603
9214,Anirban Roy,February,Chilly Chicken,3,Morning,Card,2,23,2022-02-23,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",0,Wednesday,8,11,201,603
9718,Rajesh Gupta,September,Paneer Butter Masala,1,Evening,Card,9,8,2022-09-08,Paneer Butter Masala,"['paneer', 'butter', 'tomato', 'cream', 'spices', 'garlic', 'ginger', 'salt', 'sugar']",0,Thursday,36,9,130,130
6581,Anirban Roy,August,Egg Fried Rice,2,Afternoon,Cash,8,5,2022-08-05,Egg Fried Rice,"['rice', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Friday,31,10,143,286
2085,Sunita Sen,April,Mutter Paneer,4,Night,Cash,4,25,2022-04-25,Mutter Paneer,"['paneer', 'peas', 'tomato', 'onion', 'spices', 'cream', 'oil', 'garlic', 'ginger', 'salt']",0,Monday,17,10,87,348
6692,Rajesh Gupta,February,Butter Dhal Fry,2,Morning,Card,2,16,2022-02-16,Butter Dhal Fry,"['dal', 'butter', 'garlic', 'curry leaves', 'oil', 'cumin seeds', 'tomato', 'onion', 'turmeric', 'salt', 'green chili']",0,Wednesday,7,11,139,278
1033,Anirban Roy,June,Egg Noodles,5,Morning,Cash,6,19,2022-06-19,Egg Noodles,"['noodles', 'egg', 'soy sauce', 'garlic', 'onion', 'capsicum', 'oil', 'green onion', 'salt', 'ginger']",0,Sunday,24,10,237,1185
3998,Sunita Sen,November,Egg Chilly,4,Night,Cash,11,21,2022-11-21,Egg Chilly,"['egg', 'capsicum', 'soy sauce', 'garlic', 'onion', 'oil', 'ginger', 'corn flour', 'green onion', 'spices']",0,Monday,47,10,172,688
8438,Meera Iyer,March,Chicken Masala,2,Morning,Wallet,3,12,2022-03-12,Chicken Masala,"['chicken', 'onion', 'tomato', 'garlic', 'spices', 'oil', 'ginger', 'salt', 'coriander']",0,Saturday,10,9,128,256
4588,Sunita Sen,October,Chilly Chicken,3,Morning,Wallet,10,28,2022-10-28,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",0,Friday,43,11,201,603
4588,Sunita Sen,October,Chilly Chicken,3,Morning,Wallet,10,28,2022-10-28,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",0,Friday,43,11,201,603
2813,Sunita Sen,November,Kabab Full,4,Afternoon,Cash,11,1,2022-11-01,Kabab Full,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Tuesday,44,8,101,404
8820,Anirban Roy,April,Masala Dosa,4,Night,Wallet,4,5,2022-04-05,Masala Dosa,"['rice', 'urad dal', 'salt', 'potato', 'onion', 'green chili', 'turmeric', 'oil', 'mustard seeds', 'curry leaves', 'water']",0,Tuesday,14,11,93,372
8205,Arvind Das,February,Kabab Half,1,Evening,Card,2,28,2022-02-28,Kabab Half,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Monday,9,8,130,130
6495,Sunita Sen,March,Egg Fried Rice,5,Night,Cash,3,21,2022-03-21,Egg Fried Rice,"['rice', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Monday,12,10,143,715
3719,Priya Sharma,January,Plain Dosa,3,Evening,Card,1,1,2022-01-01,Plain Dosa,"['rice', 'urad dal', 'salt', 'oil', 'water', 'fenugreek seeds']",0,Saturday,52,6,183,549
9576,Rajesh Gupta,July,Gobi Manchurian,1,Night,Card,7,8,2022-07-08,Gobi Manchurian,"['cauliflower', 'soy sauce', 'garlic', 'ginger', 'corn flour', 'capsicum', 'onion', 'oil', 'green onion', 'spices']",0,Friday,27,10,163,163
6389,Meera Iyer,June,Kabab Half,5,Evening,Wallet,6,28,2022-06-28,Kabab Half,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Tuesday,26,8,130,650
5991,Rajesh Gupta,June,Veg Noodles,1,Afternoon,Wallet,6,16,2022-06-16,Veg Noodles,"['noodles', 'carrot', 'capsicum', 'soy sauce', 'onion', 'garlic', 'oil', 'green onion', 'salt', 'beans']",0,Thursday,24,10,154,154
4541,Meera Iyer,March,Katla,2,Afternoon,Card,3,17,2022-03-17,Katla,"['fish', 'mustard oil', 'spices', 'onion', 'tomato', 'garlic', 'ginger', 'salt']",0,Thursday,11,8,88,176
5306,Anirban Roy,September,Dhal Fry,5,Morning,Wallet,9,26,2022-09-26,Dhal Fry,"['dal', 'garlic', 'curry leaves', 'oil', 'cumin seeds', 'tomato', 'onion', 'turmeric', 'salt', 'green chili']",0,Monday,39,10,94,470
2067,Sunita Sen,August,Veg Meals,4,Morning,UPI,8,27,2022-08-27,Veg Meals,"['rice', 'dal', 'papad', 'cabbage', 'potato', 'curry leaves', 'spices', 'oil', 'tomato', 'onion', 'green chili', 'salt']",0,Saturday,34,12,179,716
5884,Priya Sharma,August,Egg Noodles,3,Morning,Wallet,8,18,2022-08-18,Egg Noodles,"['noodles', 'egg', 'soy sauce', 'garlic', 'onion', 'capsicum', 'oil', 'green onion', 'salt', 'ginger']",0,Thursday,33,10,237,711
2827,Soham Bose,May,Egg Fried Rice,4,Afternoon,Wallet,5,25,2022-05-25,Egg Fried Rice,"['rice', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Wednesday,21,10,143,572
7761,Soham Bose,July,Egg Torka,4,Evening,Wallet,7,13,2022-07-13,Egg Torka,"['egg', 'dal', 'onion', 'garlic', 'spices', 'oil', 'tomato', 'salt', 'green chili']",0,Wednesday,28,9,132,528
5682,Soham Bose,May,Jeera Rice,1,Morning,Card,5,18,2022-05-18,Jeera Rice,"['rice', 'cumin seeds', 'ghee', 'salt', 'water', 'bay leaf', 'cloves']",0,Wednesday,20,7,134,134
9348,Meera Iyer,August,Dhal Fry,2,Evening,UPI,8,28,2022-08-28,Dhal Fry,"['dal', 'garlic', 'curry leaves', 'oil', 'cumin seeds', 'tomato', 'onion', 'turmeric', 'salt', 'green chili']",0,Sunday,34,10,94,188
2178,Meera Iyer,October,Egg Torka,5,Evening,Card,10,27,2022-10-27,Egg Torka,"['egg', 'dal', 'onion', 'garlic', 'spices', 'oil', 'tomato', 'salt', 'green chili']",0,Thursday,43,9,132,660
9889,Anirban Roy,June,Jeera Rice,1,Evening,Cash,6,1,2022-06-01,Jeera Rice,"['rice', 'cumin seeds', 'ghee', 'salt', 'water', 'bay leaf', 'cloves']",0,Wednesday,22,7,134,134
7822,Arvind Das,August,Gobi Manchurian,1,Evening,UPI,8,27,2022-08-27,Gobi Manchurian,"['cauliflower', 'soy sauce', 'garlic', 'ginger', 'corn flour', 'capsicum', 'onion', 'oil', 'green onion', 'spices']",0,Saturday,34,10,163,163
5085,Arvind Das,July,Egg Fried Rice,1,Night,Cash,7,10,2022-07-10,Egg Fried Rice,"['rice', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",1,Sunday,27,10,143,143
9788,Arvind Das,July,Tomato Fry,5,Night,UPI,7,19,2022-07-19,Tomato Fry,"['tomato', 'onion', 'garlic', 'spices', 'oil', 'salt', 'green chili', 'coriander']",0,Tuesday,29,8,246,1230
6435,Priya Sharma,March,Ghee Rice,5,Afternoon,UPI,3,5,2022-03-05,Ghee Rice,"['rice', 'ghee', 'cashew', 'bay leaf', 'salt', 'cloves', 'cardamom', 'cinnamon', 'water']",0,Saturday,9,9,94,470
6977,Arvind Das,November,Egg Masala,2,Evening,Wallet,11,13,2022-11-13,Egg Masala,"['egg', 'tomato', 'spices', 'onion', 'oil', 'garlic', 'ginger', 'salt', 'coriander']",0,Sunday,45,9,190,380
6977,Arvind Das,November,Egg Masala,2,Evening,Wallet,11,13,2022-11-13,Egg Masala,"['egg', 'tomato', 'spices', 'onion', 'oil', 'garlic', 'ginger', 'salt', 'coriander']",0,Sunday,45,9,190,380
9370,Rajesh Gupta,June,Gobi Manchurian,2,Evening,Card,6,3,2022-06-03,Gobi Manchurian,"['cauliflower', 'soy sauce', 'garlic', 'ginger', 'corn flour', 'capsicum', 'onion', 'oil', 'green onion', 'spices']",0,Friday,22,10,163,326
8896,Rajesh Gupta,May,Math Curry,3,Afternoon,Wallet,5,22,2022-05-22,Math Curry,"['fish', 'spices', 'garlic', 'onion', 'tomato', 'oil', 'ginger', 'salt', 'green chili']",0,Sunday,20,9,249,747
5417,Meera Iyer,February,Palak Paneer,1,Evening,Card,2,27,2022-02-27,Palak Paneer,"['paneer', 'spinach', 'garlic', 'cream', 'spices', 'onion', 'oil', 'ginger', 'salt', 'green chili']",0,Sunday,8,10,229,229
5771,Meera Iyer,May,Egg Torka,4,Morning,Cash,5,14,2022-05-14,Egg Torka,"['egg', 'dal', 'onion', 'garlic', 'spices', 'oil', 'tomato', 'salt', 'green chili']",0,Saturday,19,9,132,528
1622,Rajesh Gupta,September,Mutter Paneer,1,Evening,Wallet,9,21,2022-09-21,Mutter Paneer,"['paneer', 'peas', 'tomato', 'onion', 'spices', 'cream', 'oil', 'garlic', 'ginger', 'salt']",0,Wednesday,38,10,87,87
9782,Rajesh Gupta,February,Plain Rice,3,Afternoon,Cash,2,21,2022-02-21,Plain Rice,"['rice', 'water', 'salt']",0,Monday,8,3,138,414
5302,Anirban Roy,January,Math Curry,2,Morning,UPI,1,20,2022-01-20,Math Curry,"['fish', 'spices', 'garlic', 'onion', 'tomato', 'oil', 'ginger', 'salt', 'green chili']",0,Thursday,3,9,249,498
9716,Anirban Roy,September,Jeera Rice,4,Morning,Cash,9,2,2022-09-02,Jeera Rice,"['rice', 'cumin seeds', 'ghee', 'salt', 'water', 'bay leaf', 'cloves']",0,Friday,35,7,134,536
8482,Sunita Sen,March,Chicken Fry,5,Night,Card,3,12,2022-03-12,Chicken Fry,"['chicken', 'flour', 'egg', 'spices', 'oil', 'salt', 'garlic', 'ginger', 'lemon juice']",0,Saturday,10,9,100,500
3589,Priya Sharma,April,Chicken Fried Rice,1,Evening,Wallet,4,23,2022-04-23,Chicken Fried Rice,"['rice', 'chicken', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Saturday,16,11,100,100
9305,Anirban Roy,July,Plain Dosa,5,Afternoon,Card,7,16,2022-07-16,Plain Dosa,"['rice', 'urad dal', 'salt', 'oil', 'water', 'fenugreek seeds']",0,Saturday,28,6,183,915
8613,Arvind Das,November,Chicken Pepper Masala,4,Night,UPI,11,23,2022-11-23,Chicken Pepper Masala,"['chicken', 'black pepper', 'garlic', 'onion', 'spices', 'oil', 'salt', 'green chili']",0,Wednesday,47,8,209,836
2568,Arvind Das,September,Egg Fried Rice,3,Afternoon,Card,9,25,2022-09-25,Egg Fried Rice,"['rice', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Sunday,38,10,143,429
9781,Priya Sharma,August,Bangda Fry,2,Evening,Wallet,8,25,2022-08-25,Bangda Fry,"['fish', 'turmeric', 'salt', 'mustard oil', 'red chili powder', 'lemon juice', 'ginger', 'garlic']",0,Thursday,34,8,132,264
3971,Rajesh Gupta,May,Egg Biryani,4,Night,Card,5,24,2022-05-24,Egg Biryani,"['rice', 'eggs', 'biryani masala', 'onion', 'ghee', 'tomato', 'garlic', 'ginger', 'mint', 'coriander', 'spices', 'yogurt']",0,Tuesday,21,12,168,672
2290,Sunita Sen,November,Omlet,3,Afternoon,Cash,11,27,2022-11-27,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Sunday,47,7,196,588
2290,Sunita Sen,November,Omlet,3,Afternoon,Cash,11,27,2022-11-27,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Sunday,47,7,196,588
2058,Arvind Das,October,Kabab Full,1,Night,UPI,10,26,2022-10-26,Kabab Full,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",1,Wednesday,43,8,101,101
7428,Arvind Das,November,Egg Noodles,2,Evening,Card,11,5,2022-11-05,Egg Noodles,"['noodles', 'egg', 'soy sauce', 'garlic', 'onion', 'capsicum', 'oil', 'green onion', 'salt', 'ginger']",0,Saturday,44,10,237,474
2670,Soham Bose,July,Roti,2,Morning,Card,7,9,2022-07-09,Roti,"['wheat flour', 'water', 'salt', 'oil', 'ghee', 'sugar']",0,Saturday,27,6,214,428
7286,Soham Bose,January,Egg Masala,2,Morning,Card,1,5,2022-01-05,Egg Masala,"['egg', 'tomato', 'spices', 'onion', 'oil', 'garlic', 'ginger', 'salt', 'coriander']",0,Wednesday,1,9,190,380
7286,Soham Bose,January,Egg Masala,2,Morning,Card,1,5,2022-01-05,Egg Masala,"['egg', 'tomato', 'spices', 'onion', 'oil', 'garlic', 'ginger', 'salt', 'coriander']",0,Wednesday,1,9,190,380
2578,Anirban Roy,October,Chicken Fried Rice,3,Morning,Wallet,10,1,2022-10-01,Chicken Fried Rice,"['rice', 'chicken', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Saturday,39,11,100,300
4073,Sunita Sen,December,Chicken Biryani,1,Night,UPI,12,23,2022-12-23,Chicken Biryani,"['rice', 'chicken', 'yogurt', 'biryani masala', 'ghee', 'onion', 'tomato', 'garlic', 'ginger', 'mint', 'coriander', 'spices']",0,Friday,51,12,240,240
8535,Soham Bose,April,Onion Dosa,4,Night,Cash,4,8,2022-04-08,Onion Dosa,"['rice', 'urad dal', 'salt', 'onion', 'coriander', 'oil', 'green chili', 'water']",0,Friday,14,8,151,604
3496,Arvind Das,July,Plain Dosa,3,Night,UPI,7,20,2022-07-20,Plain Dosa,"['rice', 'urad dal', 'salt', 'oil', 'water', 'fenugreek seeds']",0,Wednesday,29,6,183,549
6821,Anirban Roy,August,Idly,3,Night,UPI,8,12,2022-08-12,Idly,"['rice', 'urad dal', 'salt', 'fenugreek seeds', 'water', 'oil']",0,Friday,32,6,187,561
7079,Soham Bose,September,Chicken Kosha,4,Night,Cash,9,28,2022-09-28,Chicken Kosha,"['chicken', 'onion', 'tomato', 'mustard oil', 'spices', 'garlic', 'ginger', 'salt', 'yogurt']",0,Wednesday,39,9,160,640
9200,Arvind Das,February,Chicken Do Pyaza,4,Afternoon,UPI,2,28,2022-02-28,Chicken Do Pyaza,"['chicken', 'onion', 'garlic', 'ginger', 'spices', 'tomato', 'oil', 'salt', 'green chili']",0,Monday,9,9,168,672
1881,Meera Iyer,April,Butter Dhal Fry,2,Afternoon,UPI,4,13,2022-04-13,Butter Dhal Fry,"['dal', 'butter', 'garlic', 'curry leaves', 'oil', 'cumin seeds', 'tomato', 'onion', 'turmeric', 'salt', 'green chili']",0,Wednesday,15,11,139,278
6133,Rajesh Gupta,October,Onion Dosa,3,Morning,Card,10,9,2022-10-09,Onion Dosa,"['rice', 'urad dal', 'salt', 'onion', 'coriander', 'oil', 'green chili', 'water']",1,Sunday,40,8,151,453
1721,Sunita Sen,January,Veg Meals,1,Evening,Cash,1,9,2022-01-09,Veg Meals,"['rice', 'dal', 'papad', 'cabbage', 'potato', 'curry leaves', 'spices', 'oil', 'tomato', 'onion', 'green chili', 'salt']",0,Sunday,1,12,179,179
5839,Rajesh Gupta,September,Math Curry,2,Morning,Wallet,9,14,2022-09-14,Math Curry,"['fish', 'spices', 'garlic', 'onion', 'tomato', 'oil', 'ginger', 'salt', 'green chili']",0,Wednesday,37,9,249,498
5708,Priya Sharma,January,Butter Dhal Fry,2,Morning,Card,1,16,2022-01-16,Butter Dhal Fry,"['dal', 'butter', 'garlic', 'curry leaves', 'oil', 'cumin seeds', 'tomato', 'onion', 'turmeric', 'salt', 'green chili']",0,Sunday,2,11,139,278
